"nrricode","year","forest","count","count1","count2","count3","samples","ave","abbrev"
581,1999,"9090",56,44,3,9,487,0.114989733059548,"SOSP"
581,2004,"9090",58,32,10,16,470,0.123404255319149,"SOSP"
581,2009,"9020",69,28,19,22,381,0.181102362204724,"SOSP"
581,2006,"9030",69,45,8,16,391,0.176470588235294,"SOSP"
581,2007,"9020",74,34,13,27,378,0.195767195767196,"SOSP"
581,2011,"9030",6,3,2,1,383,0.0156657963446475,"SOSP"
581,1997,"9090",38,25,3,10,487,0.0780287474332649,"SOSP"
581,2002,"9090",67,41,3,23,489,0.137014314928425,"SOSP"
581,2008,"9030",38,23,5,10,361,0.105263157894737,"SOSP"
581,2005,"9030",72,39,12,21,389,0.185089974293059,"SOSP"
581,2008,"9090",37,22,3,12,557,0.066427289048474,"SOSP"
581,2003,"9020",59,47,2,10,387,0.152454780361757,"SOSP"
581,2009,"9090",53,31,11,11,553,0.0958408679927667,"SOSP"
581,2010,"9020",46,18,14,14,361,0.127423822714681,"SOSP"
581,1995,"9030",65,35,17,13,390,0.166666666666667,"SOSP"
581,2012,"9030",17,7,7,3,362,0.0469613259668508,"SOSP"
581,2012,"9090",39,28,6,5,556,0.0701438848920863,"SOSP"
581,2004,"9030",49,31,7,11,395,0.124050632911392,"SOSP"
581,2009,"9030",48,20,9,19,390,0.123076923076923,"SOSP"
581,2010,"9090",31,14,9,8,535,0.0579439252336449,"SOSP"
581,2007,"9090",70,35,13,22,487,0.143737166324435,"SOSP"
581,1996,"9020",54,27,12,15,391,0.138107416879795,"SOSP"
581,2010,"9030",23,10,6,7,350,0.0657142857142857,"SOSP"
581,2006,"9020",62,41,5,16,388,0.15979381443299,"SOSP"
584,1998,"9030",71,35,19,17,383,0.185378590078329,"SWSP"
584,1996,"9090",8,2,4,2,482,0.016597510373444,"SWSP"
584,1995,"9030",27,11,5,11,390,0.0692307692307692,"SWSP"
584,1995,"9090",14,5,3,6,488,0.0286885245901639,"SWSP"
584,1995,"9020",22,13,3,6,385,0.0571428571428571,"SWSP"
584,1997,"9020",28,16,6,6,390,0.0717948717948718,"SWSP"
584,2000,"9020",32,14,8,10,375,0.0853333333333333,"SWSP"
584,1997,"9030",54,36,9,9,393,0.137404580152672,"SWSP"
584,1999,"9020",15,6,5,4,385,0.038961038961039,"SWSP"
584,2001,"9090",40,21,5,14,491,0.0814663951120163,"SWSP"
584,1997,"9090",14,9,2,3,487,0.0287474332648871,"SWSP"
584,1998,"9090",23,11,6,6,486,0.0473251028806584,"SWSP"
584,2010,"9020",12,3,2,7,361,0.0332409972299169,"SWSP"
584,2003,"9020",23,19,3,1,387,0.0594315245478036,"SWSP"
584,1999,"9090",21,10,3,8,487,0.0431211498973306,"SWSP"
584,2003,"9030",22,14,3,5,393,0.0559796437659033,"SWSP"
584,1998,"9020",32,16,10,6,387,0.082687338501292,"SWSP"
584,2008,"9030",33,17,3,13,361,0.0914127423822715,"SWSP"
584,2000,"9090",42,21,9,12,484,0.0867768595041322,"SWSP"
584,2010,"9030",25,15,3,7,350,0.0714285714285714,"SWSP"
584,2005,"9020",27,15,6,6,383,0.0704960835509138,"SWSP"
584,2000,"9030",56,38,4,14,393,0.142493638676845,"SWSP"
584,2011,"9090",19,10,5,4,538,0.0353159851301115,"SWSP"
584,2002,"9030",59,29,12,18,393,0.150127226463104,"SWSP"
584,1996,"9020",22,11,8,3,391,0.0562659846547315,"SWSP"
584,2004,"9090",30,15,4,11,470,0.0638297872340425,"SWSP"
584,2006,"9030",59,32,9,18,391,0.150895140664962,"SWSP"
584,2012,"9030",21,14,2,5,362,0.0580110497237569,"SWSP"
584,2005,"9090",48,30,10,8,485,0.0989690721649484,"SWSP"
584,2006,"9090",20,13,2,5,475,0.0421052631578947,"SWSP"
584,2009,"9020",19,10,3,6,381,0.0498687664041995,"SWSP"
584,1996,"9030",34,17,9,8,391,0.0869565217391304,"SWSP"
584,2007,"9020",16,9,4,3,378,0.0423280423280423,"SWSP"
584,1999,"9030",37,21,4,12,396,0.0934343434343434,"SWSP"
584,2002,"9020",42,20,6,16,390,0.107692307692308,"SWSP"
584,2001,"9020",10,3,5,2,389,0.025706940874036,"SWSP"
584,2008,"9020",12,6,2,4,380,0.0315789473684211,"SWSP"
584,2001,"9030",39,25,6,8,390,0.1,"SWSP"
584,2012,"9090",29,16,5,8,556,0.052158273381295,"SWSP"
584,2005,"9030",63,34,15,14,389,0.161953727506427,"SWSP"
584,2004,"9020",35,20,4,11,381,0.0918635170603675,"SWSP"
584,2010,"9090",15,12,3,0,535,0.0280373831775701,"SWSP"
584,2007,"9030",82,49,13,20,389,0.210796915167095,"SWSP"
584,2002,"9090",57,32,10,15,489,0.116564417177914,"SWSP"
584,2008,"9090",25,12,3,10,557,0.0448833034111311,"SWSP"
584,2009,"9030",53,26,12,15,390,0.135897435897436,"SWSP"
584,2009,"9090",17,5,6,6,553,0.0307414104882459,"SWSP"
584,2011,"9030",19,7,8,4,383,0.0496083550913838,"SWSP"
584,2004,"9030",117,71,17,29,395,0.29620253164557,"SWSP"
584,2003,"9090",19,7,5,7,491,0.0386965376782077,"SWSP"
584,2007,"9090",51,26,9,16,487,0.104722792607803,"SWSP"
584,2006,"9020",14,8,1,5,388,0.0360824742268041,"SWSP"
587,2001,"9090",1,1,0,0,491,0.00203665987780041,"EATO"
587,1998,"9030",1,0,0,1,383,0.00261096605744125,"EATO"
587,2000,"9020",60,41,12,7,375,0.16,"EATO"
587,2003,"9090",0,0,0,0,0,0,"EATO"
587,2005,"9090",0,0,0,0,0,0,"EATO"
587,1996,"9030",2,0,0,2,391,0.0051150895140665,"EATO"
587,2000,"9090",0,0,0,0,0,0,"EATO"
587,1996,"9090",0,0,0,0,0,0,"EATO"
587,2003,"9030",1,1,0,0,393,0.00254452926208651,"EATO"
587,1995,"9020",17,8,6,3,385,0.0441558441558442,"EATO"
587,2000,"9030",3,3,0,0,393,0.00763358778625954,"EATO"
587,2007,"9020",98,64,14,20,378,0.259259259259259,"EATO"
587,2007,"9030",12,8,0,4,389,0.0308483290488432,"EATO"
587,2006,"9090",0,0,0,0,0,0,"EATO"
587,1999,"9020",31,20,5,6,385,0.0805194805194805,"EATO"
587,1997,"9030",1,0,1,0,393,0.00254452926208651,"EATO"
587,1998,"9020",50,31,5,14,387,0.129198966408269,"EATO"
587,1995,"9090",1,1,0,0,488,0.00204918032786885,"EATO"
587,2009,"9020",39,19,5,15,381,0.102362204724409,"EATO"
587,2005,"9020",79,47,7,25,383,0.206266318537859,"EATO"
587,2004,"9020",52,31,9,12,381,0.136482939632546,"EATO"
587,2011,"9030",4,3,1,0,383,0.010443864229765,"EATO"
587,1998,"9090",0,0,0,0,0,0,"EATO"
587,2002,"9020",84,53,9,22,390,0.215384615384615,"EATO"
587,2004,"9030",6,3,1,2,395,0.0151898734177215,"EATO"
587,1995,"9030",5,2,0,3,390,0.0128205128205128,"EATO"
587,2001,"9030",7,4,1,2,390,0.0179487179487179,"EATO"
587,2003,"9020",60,40,8,12,387,0.155038759689922,"EATO"
587,2006,"9030",7,5,1,1,391,0.0179028132992327,"EATO"
587,2005,"9030",0,0,0,0,0,0,"EATO"
587,1996,"9020",26,20,1,5,391,0.0664961636828645,"EATO"
587,2012,"9030",2,0,1,1,362,0.00552486187845304,"EATO"
587,2011,"9090",0,0,0,0,0,0,"EATO"
587,2002,"9030",7,5,0,2,393,0.0178117048346056,"EATO"
587,1997,"9020",36,24,4,8,390,0.0923076923076923,"EATO"
587,2001,"9020",51,29,5,17,389,0.131105398457584,"EATO"
587,2007,"9090",0,0,0,0,0,0,"EATO"
587,2008,"9020",90,67,9,14,380,0.236842105263158,"EATO"
587,1999,"9090",0,0,0,0,0,0,"EATO"
587,2004,"9090",0,0,0,0,0,0,"EATO"
587,2009,"9090",0,0,0,0,0,0,"EATO"
587,2008,"9030",1,0,0,1,361,0.00277008310249307,"EATO"
587,2010,"9020",60,40,10,10,361,0.166204986149584,"EATO"
587,1999,"9030",8,5,2,1,396,0.0202020202020202,"EATO"
587,2010,"9090",0,0,0,0,0,0,"EATO"
587,2006,"9020",50,29,9,12,388,0.128865979381443,"EATO"
587,2008,"9090",2,2,0,0,557,0.00359066427289048,"EATO"
587,2002,"9090",0,0,0,0,0,0,"EATO"
587,2012,"9090",0,0,0,0,0,0,"EATO"
587,2010,"9030",0,0,0,0,0,0,"EATO"
587,1997,"9090",0,0,0,0,0,0,"EATO"
587,2009,"9030",0,0,0,0,0,0,"EATO"
595,1995,"9020",72,36,18,18,385,0.187012987012987,"RBGR"
595,1998,"9030",85,45,15,25,383,0.221932114882507,"RBGR"
595,1995,"9030",60,39,12,9,390,0.153846153846154,"RBGR"
595,1996,"9090",74,34,19,21,482,0.153526970954357,"RBGR"
595,2000,"9020",236,141,39,56,375,0.629333333333333,"RBGR"
595,1997,"9030",62,25,16,21,393,0.157760814249364,"RBGR"
595,2010,"9020",132,72,21,39,361,0.365650969529086,"RBGR"
595,1995,"9090",124,74,24,26,488,0.254098360655738,"RBGR"
595,2005,"9020",136,84,16,36,383,0.35509138381201,"RBGR"
595,1998,"9090",137,80,23,34,486,0.281893004115226,"RBGR"
595,2008,"9030",114,63,13,38,361,0.315789473684211,"RBGR"
595,2001,"9090",184,105,32,47,491,0.374745417515275,"RBGR"
595,1997,"9020",97,48,26,23,390,0.248717948717949,"RBGR"
595,1998,"9020",143,89,23,31,387,0.369509043927649,"RBGR"
595,1999,"9020",150,89,25,36,385,0.38961038961039,"RBGR"
595,2002,"9030",96,46,17,33,393,0.244274809160305,"RBGR"
595,2000,"9090",161,90,20,51,484,0.332644628099174,"RBGR"
595,2003,"9030",129,76,14,39,393,0.32824427480916,"RBGR"
595,2006,"9090",105,59,15,31,475,0.221052631578947,"RBGR"
595,2012,"9030",55,40,4,11,362,0.151933701657459,"RBGR"
595,1997,"9090",100,53,17,30,487,0.205338809034908,"RBGR"
595,1999,"9030",66,37,14,15,396,0.166666666666667,"RBGR"
595,1996,"9020",106,68,12,26,391,0.271099744245524,"RBGR"
595,1996,"9030",38,19,8,11,391,0.0971867007672634,"RBGR"
595,1999,"9090",93,59,10,24,487,0.190965092402464,"RBGR"
595,2001,"9030",116,61,22,33,390,0.297435897435897,"RBGR"
595,2004,"9090",75,43,9,23,470,0.159574468085106,"RBGR"
595,2003,"9020",206,124,26,56,387,0.532299741602067,"RBGR"
595,2008,"9020",211,119,31,61,380,0.555263157894737,"RBGR"
595,2004,"9020",156,106,16,34,381,0.409448818897638,"RBGR"
595,2005,"9090",81,41,17,23,485,0.167010309278351,"RBGR"
595,2010,"9090",104,57,20,27,535,0.194392523364486,"RBGR"
595,2000,"9030",110,58,18,34,393,0.279898218829517,"RBGR"
595,2011,"9090",58,33,9,16,538,0.107806691449814,"RBGR"
595,2010,"9030",58,23,14,21,350,0.165714285714286,"RBGR"
595,2002,"9090",106,60,19,27,489,0.216768916155419,"RBGR"
595,2006,"9030",147,91,20,36,391,0.375959079283887,"RBGR"
595,2005,"9030",72,29,7,36,389,0.185089974293059,"RBGR"
595,2011,"9030",39,28,2,9,383,0.101827676240209,"RBGR"
595,2008,"9090",140,67,33,40,557,0.251346499102334,"RBGR"
595,2009,"9020",221,137,29,55,381,0.58005249343832,"RBGR"
595,2009,"9090",180,98,34,48,553,0.325497287522604,"RBGR"
595,2003,"9090",131,70,33,28,491,0.266802443991853,"RBGR"
595,2007,"9030",70,30,9,31,389,0.179948586118252,"RBGR"
595,2012,"9090",91,59,20,12,556,0.163669064748201,"RBGR"
595,2002,"9020",192,112,21,59,390,0.492307692307692,"RBGR"
595,2001,"9020",229,141,31,57,389,0.588688946015424,"RBGR"
595,2007,"9020",208,114,29,65,378,0.55026455026455,"RBGR"
595,2006,"9020",191,123,27,41,388,0.492268041237113,"RBGR"
595,2007,"9090",181,106,16,59,487,0.371663244353183,"RBGR"
595,2009,"9030",92,45,19,28,390,0.235897435897436,"RBGR"
595,2004,"9030",86,53,9,24,395,0.217721518987342,"RBGR"
598,2003,"9030",17,9,3,5,393,0.0432569974554707,"INBU"
598,2000,"9020",42,23,4,15,375,0.112,"INBU"
598,1998,"9030",14,6,1,7,383,0.0365535248041775,"INBU"
598,1996,"9090",0,0,0,0,0,0,"INBU"
598,1996,"9030",21,13,2,6,391,0.0537084398976982,"INBU"
598,2006,"9090",3,1,1,1,475,0.00631578947368421,"INBU"
598,2005,"9020",33,21,5,7,383,0.0861618798955614,"INBU"
598,1995,"9020",13,4,4,5,385,0.0337662337662338,"INBU"
598,2000,"9090",1,1,0,0,484,0.00206611570247934,"INBU"
598,1998,"9020",23,12,6,5,387,0.0594315245478036,"INBU"
598,1995,"9090",0,0,0,0,0,0,"INBU"
598,2011,"9090",0,0,0,0,0,0,"INBU"
598,2000,"9030",33,28,4,1,393,0.083969465648855,"INBU"
598,2001,"9090",4,0,2,2,491,0.00814663951120163,"INBU"
598,2005,"9090",10,4,2,4,485,0.0206185567010309,"INBU"
598,1998,"9090",4,2,1,1,486,0.00823045267489712,"INBU"
598,1999,"9020",18,9,4,5,385,0.0467532467532468,"INBU"
598,2003,"9090",12,5,5,2,491,0.0244399185336049,"INBU"
598,1999,"9090",7,6,1,0,487,0.0143737166324435,"INBU"
598,2001,"9030",24,8,5,11,390,0.0615384615384615,"INBU"
598,2009,"9020",12,6,2,4,381,0.031496062992126,"INBU"
598,1997,"9030",13,6,1,6,393,0.0330788804071247,"INBU"
598,2004,"9020",29,18,3,8,381,0.0761154855643045,"INBU"
598,2007,"9030",37,20,7,10,389,0.0951156812339332,"INBU"
598,1997,"9020",7,3,4,0,390,0.0179487179487179,"INBU"
598,2002,"9020",27,14,5,8,390,0.0692307692307692,"INBU"
598,2007,"9020",59,31,7,21,378,0.156084656084656,"INBU"
598,2005,"9030",16,11,4,1,389,0.0411311053984576,"INBU"
598,2004,"9090",6,4,1,1,470,0.0127659574468085,"INBU"
598,2003,"9020",42,27,7,8,387,0.108527131782946,"INBU"
598,2006,"9030",17,9,3,5,391,0.0434782608695652,"INBU"
598,2002,"9030",41,29,7,5,393,0.104325699745547,"INBU"
598,2011,"9030",7,7,0,0,383,0.0182767624020888,"INBU"
598,2012,"9030",5,3,0,2,362,0.0138121546961326,"INBU"
598,2008,"9030",11,6,1,4,361,0.0304709141274238,"INBU"
598,2010,"9020",14,8,0,6,361,0.038781163434903,"INBU"
598,1995,"9030",13,7,3,3,390,0.0333333333333333,"INBU"
598,1999,"9030",24,18,1,5,396,0.0606060606060606,"INBU"
598,2001,"9020",32,20,2,10,389,0.0822622107969152,"INBU"
598,2004,"9030",20,10,3,7,395,0.0506329113924051,"INBU"
598,2008,"9090",5,2,0,3,557,0.00897666068222621,"INBU"
598,2009,"9090",1,0,1,0,553,0.00180831826401447,"INBU"
598,2010,"9090",0,0,0,0,0,0,"INBU"
598,2008,"9020",26,19,3,4,380,0.068421052631579,"INBU"
598,1996,"9020",3,1,2,0,391,0.00767263427109974,"INBU"
598,1997,"9090",4,3,1,0,487,0.0082135523613963,"INBU"
598,2002,"9090",10,6,1,3,489,0.0204498977505112,"INBU"
598,2007,"9090",10,5,3,2,487,0.0205338809034908,"INBU"
598,2006,"9020",46,33,3,10,388,0.118556701030928,"INBU"
598,2009,"9030",7,4,3,0,390,0.0179487179487179,"INBU"
598,2010,"9030",6,3,0,3,350,0.0171428571428571,"INBU"
598,2012,"9090",1,0,0,1,556,0.00179856115107914,"INBU"
608,1995,"9020",77,36,18,23,385,0.2,"SCTA"
608,1996,"9090",17,12,2,3,482,0.0352697095435685,"SCTA"
608,2010,"9020",41,19,8,14,361,0.113573407202216,"SCTA"
608,1998,"9030",95,54,17,24,383,0.248041775456919,"SCTA"
608,2000,"9020",96,49,17,30,375,0.256,"SCTA"
608,2003,"9030",98,53,18,27,393,0.249363867684478,"SCTA"
608,1997,"9030",60,43,8,9,393,0.152671755725191,"SCTA"
608,2008,"9030",60,33,8,19,361,0.166204986149584,"SCTA"
608,2001,"9090",25,13,5,7,491,0.0509164969450102,"SCTA"
608,1997,"9090",18,7,6,5,487,0.0369609856262834,"SCTA"
608,2005,"9020",54,30,9,15,383,0.140992167101828,"SCTA"
608,1995,"9030",69,37,14,18,390,0.176923076923077,"SCTA"
608,2011,"9090",7,6,0,1,538,0.0130111524163569,"SCTA"
608,1999,"9090",12,4,2,6,487,0.0246406570841889,"SCTA"
608,1997,"9020",52,25,6,21,390,0.133333333333333,"SCTA"
608,1998,"9020",64,30,13,21,387,0.165374677002584,"SCTA"
608,1999,"9020",64,33,16,15,385,0.166233766233766,"SCTA"
608,1995,"9090",11,3,2,6,488,0.0225409836065574,"SCTA"
608,2000,"9090",23,11,5,7,484,0.0475206611570248,"SCTA"
608,2006,"9090",18,10,0,8,475,0.0378947368421053,"SCTA"
608,2010,"9090",19,8,3,8,535,0.0355140186915888,"SCTA"
608,2012,"9030",80,41,15,24,362,0.220994475138122,"SCTA"
608,2005,"9030",56,26,9,21,389,0.143958868894602,"SCTA"
608,1999,"9030",81,51,17,13,396,0.204545454545455,"SCTA"
608,1998,"9090",31,13,7,11,486,0.0637860082304527,"SCTA"
608,1996,"9030",56,31,8,17,391,0.143222506393862,"SCTA"
608,2002,"9030",94,39,25,30,393,0.239185750636132,"SCTA"
608,2001,"9030",90,49,13,28,390,0.230769230769231,"SCTA"
608,2004,"9090",10,5,0,5,470,0.0212765957446809,"SCTA"
608,2003,"9020",61,35,9,17,387,0.157622739018088,"SCTA"
608,2000,"9030",91,46,20,25,393,0.231552162849873,"SCTA"
608,2004,"9020",35,18,6,11,381,0.0918635170603675,"SCTA"
608,2005,"9090",15,9,0,6,485,0.0309278350515464,"SCTA"
608,2009,"9020",41,22,3,16,381,0.10761154855643,"SCTA"
608,2006,"9030",50,27,8,15,391,0.127877237851662,"SCTA"
608,2003,"9090",24,18,3,3,491,0.0488798370672098,"SCTA"
608,2010,"9030",46,17,14,15,350,0.131428571428571,"SCTA"
608,1996,"9020",64,34,10,20,391,0.163682864450128,"SCTA"
608,2002,"9090",28,13,4,11,489,0.0572597137014315,"SCTA"
608,2008,"9020",41,20,9,12,380,0.107894736842105,"SCTA"
608,2011,"9030",34,17,9,8,383,0.0887728459530026,"SCTA"
608,2008,"9090",13,4,3,6,557,0.0233393177737881,"SCTA"
608,2012,"9090",14,7,5,2,556,0.0251798561151079,"SCTA"
608,2002,"9020",72,42,8,22,390,0.184615384615385,"SCTA"
608,2006,"9020",63,29,14,20,388,0.162371134020619,"SCTA"
608,2007,"9030",73,40,5,28,389,0.187660668380463,"SCTA"
608,2009,"9090",22,7,2,13,553,0.0397830018083183,"SCTA"
608,2007,"9020",73,36,11,26,378,0.193121693121693,"SCTA"
608,2009,"9030",57,29,9,19,390,0.146153846153846,"SCTA"
608,2001,"9020",88,56,11,21,389,0.226221079691517,"SCTA"
608,2007,"9090",24,14,1,9,487,0.0492813141683778,"SCTA"
608,2004,"9030",87,40,15,32,395,0.220253164556962,"SCTA"
619,2000,"9020",33,11,8,14,375,0.088,"CEDW"
619,1998,"9030",55,28,5,22,383,0.143603133159269,"CEDW"
619,2001,"9090",24,8,5,11,491,0.0488798370672098,"CEDW"
619,2003,"9030",36,24,6,6,393,0.0916030534351145,"CEDW"
619,1995,"9020",15,12,3,0,385,0.038961038961039,"CEDW"
619,1996,"9090",29,10,8,11,482,0.0601659751037344,"CEDW"
619,2005,"9090",67,26,5,36,485,0.138144329896907,"CEDW"
619,2006,"9090",84,28,12,44,475,0.176842105263158,"CEDW"
619,1999,"9020",38,14,8,16,385,0.0987012987012987,"CEDW"
619,2000,"9090",103,50,18,35,484,0.212809917355372,"CEDW"
619,2004,"9020",8,2,0,6,381,0.020997375328084,"CEDW"
619,1995,"9090",26,7,11,8,488,0.0532786885245902,"CEDW"
619,2009,"9020",8,1,4,3,381,0.020997375328084,"CEDW"
619,2005,"9020",41,22,0,19,383,0.107049608355091,"CEDW"
619,2000,"9030",66,26,17,23,393,0.16793893129771,"CEDW"
619,2002,"9030",150,61,30,59,393,0.381679389312977,"CEDW"
619,1998,"9020",23,7,1,15,387,0.0594315245478036,"CEDW"
619,1998,"9090",49,20,9,20,486,0.10082304526749,"CEDW"
619,2003,"9020",10,1,2,7,387,0.0258397932816537,"CEDW"
619,1996,"9030",15,6,6,3,391,0.0383631713554987,"CEDW"
619,2008,"9020",17,5,4,8,380,0.0447368421052632,"CEDW"
619,2001,"9030",35,13,8,14,390,0.0897435897435897,"CEDW"
619,2011,"9090",88,35,16,37,538,0.163568773234201,"CEDW"
619,1997,"9030",6,2,2,2,393,0.0152671755725191,"CEDW"
619,1996,"9020",3,1,1,1,391,0.00767263427109974,"CEDW"
619,2007,"9030",74,27,15,32,389,0.190231362467866,"CEDW"
619,1997,"9020",0,0,0,0,0,0,"CEDW"
619,2002,"9020",49,23,6,20,390,0.125641025641026,"CEDW"
619,2003,"9090",44,18,10,16,491,0.0896130346232179,"CEDW"
619,1999,"9090",45,30,4,11,487,0.0924024640657084,"CEDW"
619,2004,"9090",60,24,12,24,470,0.127659574468085,"CEDW"
619,2009,"9090",90,40,8,42,553,0.162748643761302,"CEDW"
619,2006,"9030",47,22,6,19,391,0.120204603580563,"CEDW"
619,2010,"9020",20,6,3,11,361,0.0554016620498615,"CEDW"
619,2011,"9030",53,23,7,23,383,0.138381201044386,"CEDW"
619,2010,"9090",57,19,10,28,535,0.106542056074766,"CEDW"
619,2008,"9030",81,27,20,34,361,0.224376731301939,"CEDW"
619,2007,"9020",68,21,11,36,378,0.17989417989418,"CEDW"
619,1995,"9030",18,7,7,4,390,0.0461538461538462,"CEDW"
619,2001,"9020",54,32,7,15,389,0.138817480719794,"CEDW"
619,2004,"9030",57,17,15,25,395,0.144303797468354,"CEDW"
619,2002,"9090",114,44,19,51,489,0.233128834355828,"CEDW"
619,2005,"9030",41,16,6,19,389,0.105398457583548,"CEDW"
619,2008,"9090",64,13,21,30,557,0.114901256732496,"CEDW"
619,2010,"9030",39,20,4,15,350,0.111428571428571,"CEDW"
619,2012,"9090",122,51,24,47,556,0.219424460431655,"CEDW"
619,2006,"9020",95,58,7,30,388,0.244845360824742,"CEDW"
619,1999,"9030",27,16,3,8,396,0.0681818181818182,"CEDW"
619,2012,"9030",43,11,15,17,362,0.11878453038674,"CEDW"
619,1997,"9090",23,14,2,7,487,0.0472279260780287,"CEDW"
619,2007,"9090",139,55,25,59,487,0.285420944558522,"CEDW"
619,2009,"9030",71,33,9,29,390,0.182051282051282,"CEDW"
624,1998,"9030",612,405,79,128,383,1.59791122715405,"REVI"
624,2000,"9090",882,621,103,158,484,1.82231404958678,"REVI"
624,1996,"9090",426,290,74,62,482,0.883817427385892,"REVI"
624,2010,"9020",574,376,77,121,361,1.59002770083102,"REVI"
624,2005,"9020",731,545,74,112,383,1.90861618798956,"REVI"
624,1999,"9020",645,502,72,71,385,1.67532467532468,"REVI"
624,1995,"9020",495,341,82,72,385,1.28571428571429,"REVI"
624,1995,"9090",530,364,88,78,488,1.08606557377049,"REVI"
624,2006,"9090",683,487,82,114,475,1.43789473684211,"REVI"
624,2002,"9030",1085,785,143,157,393,2.76081424936387,"REVI"
624,2001,"9090",911,636,113,162,491,1.85539714867617,"REVI"
624,2000,"9020",985,661,120,204,375,2.62666666666667,"REVI"
624,1997,"9020",428,310,68,50,390,1.0974358974359,"REVI"
624,2008,"9030",670,484,84,102,361,1.85595567867036,"REVI"
624,1996,"9020",401,248,78,75,391,1.02557544757033,"REVI"
624,1999,"9030",816,689,48,79,396,2.06060606060606,"REVI"
624,1998,"9020",601,405,87,109,387,1.55297157622739,"REVI"
624,2003,"9020",805,578,91,136,387,2.08010335917313,"REVI"
624,2008,"9020",590,435,73,82,380,1.55263157894737,"REVI"
624,1999,"9090",699,552,71,76,487,1.435318275154,"REVI"
624,2003,"9030",1001,749,108,144,393,2.5470737913486,"REVI"
624,2009,"9020",625,420,79,126,381,1.64041994750656,"REVI"
624,2012,"9030",790,600,74,116,362,2.18232044198895,"REVI"
624,2005,"9090",858,585,115,158,485,1.76907216494845,"REVI"
624,2005,"9030",937,653,119,165,389,2.40874035989717,"REVI"
624,2001,"9020",892,670,107,115,389,2.29305912596401,"REVI"
624,1995,"9030",569,420,57,92,390,1.45897435897436,"REVI"
624,2011,"9090",610,443,78,89,538,1.13382899628253,"REVI"
624,2004,"9020",638,458,71,109,381,1.6745406824147,"REVI"
624,2001,"9030",1004,678,131,195,390,2.57435897435897,"REVI"
624,2004,"9090",616,416,79,121,470,1.31063829787234,"REVI"
624,2006,"9030",734,518,78,138,391,1.8772378516624,"REVI"
624,1996,"9030",493,343,69,81,391,1.26086956521739,"REVI"
624,2010,"9090",506,334,69,103,535,0.945794392523365,"REVI"
624,1997,"9030",536,409,64,63,393,1.36386768447837,"REVI"
624,1998,"9090",631,410,95,126,486,1.29835390946502,"REVI"
624,2003,"9090",831,610,86,135,491,1.69246435845214,"REVI"
624,2002,"9090",873,603,122,148,489,1.78527607361963,"REVI"
624,2008,"9090",577,388,83,106,557,1.0359066427289,"REVI"
624,2006,"9020",701,519,60,122,388,1.80670103092784,"REVI"
624,2009,"9090",622,387,81,154,553,1.124773960217,"REVI"
624,2010,"9030",533,385,70,78,350,1.52285714285714,"REVI"
624,2007,"9020",823,554,105,164,378,2.17724867724868,"REVI"
624,2012,"9090",652,524,61,67,556,1.1726618705036,"REVI"
624,2000,"9030",1081,795,125,161,393,2.75063613231552,"REVI"
624,2007,"9030",997,661,131,205,389,2.56298200514139,"REVI"
624,2011,"9030",578,450,63,65,383,1.50913838120104,"REVI"
624,2007,"9090",771,473,105,193,487,1.58316221765914,"REVI"
624,2004,"9030",1010,745,112,153,395,2.55696202531646,"REVI"
624,2009,"9030",938,663,119,156,390,2.40512820512821,"REVI"
624,1997,"9090",519,387,59,73,487,1.06570841889117,"REVI"
624,2002,"9020",799,549,85,165,390,2.04871794871795,"REVI"
628,2003,"9030",15,7,3,5,393,0.0381679389312977,"YTVI"
628,1998,"9030",36,18,8,10,383,0.0939947780678851,"YTVI"
628,2000,"9020",23,10,6,7,375,0.0613333333333333,"YTVI"
628,2001,"9090",1,0,0,1,491,0.00203665987780041,"YTVI"
628,2010,"9090",0,0,0,0,0,0,"YTVI"
628,1995,"9020",19,8,5,6,385,0.0493506493506494,"YTVI"
628,2005,"9090",0,0,0,0,0,0,"YTVI"
628,1996,"9090",5,3,1,1,482,0.0103734439834025,"YTVI"
628,2001,"9030",31,14,9,8,390,0.0794871794871795,"YTVI"
628,2005,"9020",5,2,0,3,383,0.0130548302872063,"YTVI"
628,2000,"9030",35,23,7,5,393,0.089058524173028,"YTVI"
628,1998,"9020",13,4,1,8,387,0.0335917312661499,"YTVI"
628,2009,"9020",1,0,0,1,381,0.0026246719160105,"YTVI"
628,2007,"9030",38,25,2,11,389,0.0976863753213368,"YTVI"
628,2004,"9020",2,1,1,0,381,0.005249343832021,"YTVI"
628,1999,"9020",2,0,1,1,385,0.00519480519480519,"YTVI"
628,2003,"9090",3,3,0,0,491,0.00610997963340122,"YTVI"
628,1995,"9030",24,12,8,4,390,0.0615384615384615,"YTVI"
628,2006,"9090",1,0,0,1,475,0.00210526315789474,"YTVI"
628,1997,"9020",19,5,6,8,390,0.0487179487179487,"YTVI"
628,2008,"9020",12,4,1,7,380,0.0315789473684211,"YTVI"
628,1996,"9030",18,10,3,5,391,0.0460358056265985,"YTVI"
628,2000,"9090",4,3,1,0,484,0.00826446280991736,"YTVI"
628,1995,"9090",2,1,1,0,488,0.00409836065573771,"YTVI"
628,2008,"9030",10,7,1,2,361,0.0277008310249307,"YTVI"
628,2002,"9030",35,23,5,7,393,0.089058524173028,"YTVI"
628,2001,"9020",8,4,3,1,389,0.0205655526992288,"YTVI"
